"company_overseas_infrastructure_id","company_id","infrastructure_type_id","secondary_infrastructure_type_id","country_id","city","overseas_infrastructure_lat","overseas_infrastructure_lng","label","year_commenced","year_ended","Primary topic","Secondary (if needed)","Third topic","text","cable_id","highlight","cable_owner","curr_not_in_use","type_of_company_id_ref","ownership_structure_id_ref","cable_countries","(data centre) type","street address","","Do Not Touch - For Country Counts","Infrastructure 1","Infrastructure 2","Topic 1","Topic 2","Topic 3","Company","","Cable","Terrestrial","Leased"
"3994","3 | Alibaba","9 | Commercial partnership","3 | Research partnership","93 | Hong Kong","","22.28056","114.15246","Melco Resorts & Entertainment Limited partnership","2019","","1 | Artificial Intelligence","11 | Cloud","","<p>Melco Resorts &amp; Entertainment Limited is one of several global companies <a href=""https://archive.fo/fKYAb"">partnering</a> with Alibaba Cloud and making use of its data analytics and AI technologies.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"3995","3 | Alibaba","9 | Commercial partnership","3 | Research partnership","112 | Japan","","35.68088","139.68266","Casio partnership","","","1 | Artificial Intelligence","11 | Cloud","","<p>Japanese watch brand, Casio is one of several global companies to <a href=""https://archive.fo/YLFkJ"">partner</a> with Alibaba Cloud and make use of its data analytics and AI technologies.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"3996","3 | Alibaba","9 | Commercial partnership","3 | Research partnership","108 | Italy","","44.30990","8.48548","Costa Crociere partnership","2019","","1 | Artificial Intelligence","11 | Cloud","","<p>Italian cruise company Costa Crociere is one of several global companies <a href=""https://archive.fo/5kmtf"">taking part</a> in Alibaba Cloud&lsquo;s China Gateway program, which helps businesses to use technologies such as data analytics and AI.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"3997","3 | Alibaba","9 | Commercial partnership","3 | Research partnership","54 | Germany","","48.69919","9.64936","TeamViewer partnership","","","1 | Artificial Intelligence","11 | Cloud","","<p>German remote desktop software TeamViewer is one of several global companies <a href=""https://archive.fo/09Iqt"">partnering</a> with Alibaba Cloud and making use of its data analytics and AI technologies.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"3998","3 | Alibaba","9 | Commercial partnership","3 | Research partnership","74 | United Kingdom","","51.52311","-0.10344","Territory Studio partnership","2019","","1 | Artificial Intelligence","11 | Cloud","","<p>UK-based creative agency Territory Studio is one of several global companies <a href=""https://archive.fo/irKKh"">taking part</a> in Alibaba Cloud&lsquo;s China Gateway program, which helps businesses to use technologies such as data analytics and AI.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"3999","3 | Alibaba","9 | Commercial partnership","3 | Research partnership","93 | Hong Kong","","22.27763","114.17470","Emperor Group partnership","","","1 | Artificial Intelligence","11 | Cloud","","<p>Hong Kong-based Emperor Group is one of several global companies <a href=""https://archive.fo/Zm7tr"">partnering</a> with Alibaba Cloud and making use of its data analytics and AI technologies.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4000","3 | Alibaba","9 | Commercial partnership","3 | Research partnership","93 | Hong Kong","","22.33527","114.17394","TFI Digital Media Ltd partnership","2019","","1 | Artificial Intelligence","11 | Cloud","","<p>Hong Kong-based TFI Digital Media Ltd is one of several global companies <a href=""https://archive.fo/ttOZV"">taking part</a> in Alibaba Cloud&lsquo;s China Gateway program, which helps businesses to use technologies such as data analytics and AI.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4001","1 | Huawei","16 | Health","17 | MoU-agreement","195 | Singapore","","1.27388","103.80152","New Silkroutes Group","2021","","1 | Artificial Intelligence","4 | Biotech","","<p>In 2021, New Silkroutes Group Limited (NSG) <a href=""https://archive.fo/zP6m7"">signed</a> an MoU with Huawei International to develop an AI platform for genomics-driven health care. Under the MoU, NSG and Huawei will collaborate to use AI to provide analyses of genomic data and develop predictive models for genomics.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4002","1 | Huawei","12 | 5G relationship","","98 | Hungary","","47.49141","19.06361","Hungary's 5G construction","2019","","3 | 5G","","","<p>Huawei will <a href=""https://apnews.com/article/688e48fac84a4eeca73fdb5e17732c5f"">take part</a> in the construction of Hungary's 5G network. Hungarian Foreign Minister Peter Szijjarto said ""Hungary does not discriminate between companies based on their country of origin, as long as they respect Hungary's laws and regulations.""</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4003","24 | Nuctech","","","131 | Lithuania","Vilnius ","54.64006","25.28587","Vilnius airport","2020","2021","6 | Surveillance","","","<p>In 2020, Nuctech won the contract to install scanning systems for the Lithuanian Government in Vilnius and Kaunas and at Palanga Airport. However, the government later made a <a href=""https://archive.ph/ZMdkt"">statement</a> that the contract does not align with its national security interests and decided to <a href=""https://archive.ph/30Ba8#selection-385.10-385.165"">block</a> the company.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4004","24 | Nuctech","","","131 | Lithuania","Kaunas ","54.96816","24.07463","Kaunas airport","2020","2021","","","","<p>In 2020, Nuctech won the contract to install scanning systems for the Lithuanian Government in Vilnius and Kaunas and at Palanga Airport. However, the government later made a <a href=""https://archive.ph/ZMdkt"">statement</a> that the contract does not align with its national security interests and decided to <a href=""https://archive.ph/30Ba8#selection-385.10-385.165"">block</a> the company.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4005","24 | Nuctech","","","131 | Lithuania","Palanga ","55.97485","21.09574","Palanga airport","2020","2021","","","","<p>In 2020, Nuctech won the contract to install scanning systems for the Lithuanian Government in Vilnius and Kaunas and at Palanga Airport. However, the government later made a <a href=""https://archive.ph/ZMdkt"">statement</a> that the contract does not align with its national security interests and decided to <a href=""https://archive.ph/30Ba8#selection-385.10-385.165"">block</a> the company.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4006","27 | Ant Group","17 | MoU-agreement","","113 | Kenya","","-1.23236","36.81422","Green Digital Finance Alliance","2016","","","","","<p>In September 2016, Ant Financial, now known as Ant Group, and the UN Environment Programme <a href=""https://archive.fo/ywxeO"">signed an MoU</a> to jointly create the Green Digital Finance Alliance and promote sustainable development.</p>","","TRUE","","","","","","","","","","","","","","","","","","",""
"4007","24 | Nuctech","14 | Security inspection equipment","","36 | Canada","Calgary ","51.65634","-112.78944","International Society for Ion Mobility Spectrometry","2018","","","","","<p>In 2018, Nuctech attended a meeting of the International Society for Ion Mobility Spectrometry in <a href=""https://archive.ph/pcPUi"">Calgary, Canada</a>. During the meeting, Nuctech <a href=""https://archive.ph/HxxeN"">demonstrated</a> its product for detecting explosive items.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4008","24 | Nuctech","14 | Security inspection equipment","","36 | Canada","Ottawa","45.43831","-75.69866","Canada Border Services Agency ","2017","","","","","<p>Since 2017, Nuctech has <a href=""https://archive.ph/QLGvB"">won</a> $6.5 million in contracts to install scanners and lab equipment for Canada Border Services Agency. It later <a href=""https://archive.ph/NyHrx"">attracted the attention</a> of Public Safety Canada's attention, and the use of Nuctech's products is now under the government's safety review.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4009","24 | Nuctech","","","36 | Canada","Ottawa","45.44321","-75.69852","Global Affairs Canada (GAC)","2020","2020","","","","<p>In 2020, the Canadian Government <a href=""https://archive.ph/94yuv"">signed</a> a $6.8 million contract with Nuctech, planning to install security equipment (such as X-ray machines) in roughly 170 embassies, consulates and high comissions around the world. However, due to rising concerns about Chinese technology on security ground, the government eventually <a href=""https://archive.ph/q7E8b"">withdrew</a> the contract.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4010","22 | Dahua","18 | Surveillance equipment","25 | Facial recognition","108 | Italy","Rome","41.90123","12.47763","Chigi Palace security system","2020","","6 | Surveillance","7 | Covid-19","1 | Artificial Intelligence","<p>In September 2020, Dahua <a href=""https://archive.fo/kerYC"">announced</a> on its website that it was contributing to the security system of the Chigi Palace in Rome, which is both the seat of the Italian Council of Ministers and the official residence of the Prime Minister. Dahua installed access terminals equipped with temperature scanners as a Covid-19 preventive measure, as well as facial recognition technology.&nbsp;</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4011","24 | Nuctech","7 | Investment or joint venture","","20 | Belgium","Belgium","50.84182","4.36861","Airports Council International (Europe) - ACI EUROPE","2020","","","","","<p>In 2020, Nuctech was the <a href=""https://archive.ph/HrKYo"">gold sponsor</a> and one of the event presenters at the Airports Council International Europe Conference, discussing '<a href=""https://archive.ph/I8OfA"">Through innovation comes light over darkness</a>'.&nbsp;</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4012","24 | Nuctech","9 | Commercial partnership","","120 | South Korea","Sejong ","36.71952","127.25616","Department of Electrical Engineering   ","2015","","","","","<p>In 2015, Nuctech <a href=""https://archive.ph/BcPfF"">deployed</a> its product to South Korean Customs, in its first sale to that country,</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4013","24 | Nuctech","20 | Donation","","115 | Cambodia","Sihanoukville","10.63288","103.51148","X-ray inspection equipment project with Cambodian government ","2011","","6 | Surveillance","10 | Chinese state support","","<p>In 2011, Guangxue Pan, the Chinese Ambassador in Cambodia, <a href=""https://archive.ph/rE8tD"">signed</a> an agreement with the Cambodian Deputy Prime Minister for an X-ray inspection equipment project. The project was funded by the Chinese Government and carried out by Nuctech. In <a href=""https://archive.ph/07CRd"">2012</a>, the project's grand handover ceremony was held in Sihanoukville, Cambodia.&nbsp;</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4014","4 | Baidu","10 | Subsidiary","","14 | Australia","","-36.99873","147.21011","iQiyi Australian operations","2021","","","","","<p>In April 2021, iQiyi, a video streaming platform owned by Baidu, <a href=""https://mumbrella.com.au/chinese-streaming-platform-iqiyi-to-launch-australian-operations-678504"">announced</a> it would launch local operations in Australia in May 2021, <a href=""https://www.yahoo.com/entertainment/chinese-streamer-iqiyi-eyes-australia-123957121.html"">in partnership</a> with Sun Entertainment Production.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4015","4 | Baidu","10 | Subsidiary","","2 | United Arab Emirates","","23.92882","54.06851","iQiyi Middle East operations","2021","","","","","<p>In March 2021, iQiyi, a video streaming platform owned by Baidu, <a href=""https://www.arabnews.com/node/1833931/media"">launched</a> its Middle East operations in the United Arab Emirates, Saudi Arabia and Egypt.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4016","4 | Baidu","10 | Subsidiary","","190 | Saudi Arabia","","24.45414","45.36876","iQiyi Middle East operations","2021","","","","","<p>In March 2021, iQiyi, a video streaming platform owned by Baidu, <a href=""https://www.arabnews.com/node/1833931/media"">launched</a> its Middle East operations in the United Arab Emirates, Saudi Arabia and Egypt.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4017","4 | Baidu","10 | Subsidiary","","62 | Egypt","","28.87468","29.98565","iQiyi Middle East operations","2021","","","","","<p>In March 2021, iQiyi, a video streaming platform owned by Baidu, <a href=""https://www.arabnews.com/node/1833931/media"">launched</a> its Middle East operations in the United Arab Emirates, Saudi Arabia and Egypt.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
"4018","4 | Baidu","10 | Subsidiary","9 | Commercial partnership","155 | Malaysia","","3.09412","101.64743","iQiyi Malaysian operations","2021","","","","","<p>In March 2021, iQiyi, a video streaming platform owned by Baidu, <a href=""https://www.theedgemarkets.com/article/chinas-iqiyi-joins-forces-media-prima-and-celcom-boost-footprint-malaysia"">formed a partnership</a> with Celcom Axiata Bhd and Media Prima Bhd 'aimed at positioning the group as the preferred streaming destination for Asian entertainment, ad personalisation and targeted digital video advertising' in Malaysia.</p>","","FALSE","","","","","","","","","","","","","","","","","","",""
